id,title,freq
138,ölmek,NULL
139,paylaşmak,NULL
140,sağlamak,NULL
141,sağlanmak,NULL
142,sanmak,NULL
143,satmak,NULL
144,saymak,NULL
145,seçmek,NULL
146,seyretmek,NULL
147,sokmak,NULL
148,söylenmek,NULL
149,sunmak,NULL
150,sunulmak,NULL
151,sürdürmek,NULL
152,sürmek,NULL
153,tanımak,NULL
154,taşımak,NULL
155,toplamak,NULL
156,toplanmak,NULL
157,tutmak,NULL
158,tutulmak,NULL
159,uğraşmak,NULL
160,ulaşmak,NULL
161,unutmak,NULL
162,uygulamak,NULL
163,uygulanmak,NULL
164,uymak,NULL
165,uyumak,NULL
166,uzanmak,NULL
167,uzatmak,NULL
168,üretmek,NULL
169,varmak,NULL
170,verilmek,NULL
171,vermek,NULL
172,vurmak,NULL
173,yakalamak,NULL
174,yaklaşmak,NULL
175,yakmak,NULL
176,yanmak,NULL
177,yapılmak,NULL
178,yaptırmak,NULL
179,yararlanmak,NULL
180,yaratmak,NULL
181,yaşamak,NULL
182,yayılmak,NULL
183,yayımlanmak,NULL
184,yazılmak,NULL
185,yazmak,NULL
186,yetmek,NULL
187,yükselmek,NULL
188,yürümek,NULL
189,başlatmak,NULL
190,beğenmek,NULL
191,belgelemek,NULL
192,bıkmak,NULL
193,bildirmek,NULL
194,bölmek,NULL
195,bozmak,NULL
196,buluşmak,NULL
197,çağırmak,NULL
198,Canlandırmak,NULL
199,Canlanmak,NULL
200,çarpışmak,NULL
201,cevaplandırmak,NULL
202,cezalandırmak,NULL
203,çözmek,NULL
204,denemek,NULL
205,desteklemek,NULL
206,dinlenmek,NULL
207,doğrulamak,NULL
208,dökmek,NULL
209,dokunmak,NULL
210,dövmek,NULL
211,durdurmak,NULL
212,eğlenmek,NULL
213,emretmek,NULL
214,engellemek,NULL
215,ertelemek,NULL
216,ezberlemek,NULL
217,farketmek,NULL
218,farzetmek,NULL
219,feshetmek,NULL
220,gecikmek,NULL
221,gerçekleştirmek,NULL
222,gezmek,NULL
223,giyinmek,NULL
224,gizlemek,NULL
225,göçmek,NULL
226,gözükmek,NULL
227,güzelleşmek,NULL
228,harcamak,NULL
229,hatırlatmak,NULL
230,hoşlanmak,NULL
231,imzalamak,NULL
232,ısınmak,NULL
233,ısırmak,NULL
234,ısıtmak,NULL
235,işitmek,NULL
236,ısmarlamak,NULL
237,itmek,NULL
238,kaçırmak,NULL
239,kanunlaşmak,NULL
240,kapamak,NULL
241,karşılaştırmak,NULL
242,kaybolmak,NULL
243,kaydetmek,NULL
244,kaygılanmak,NULL
245,kaynaklanmak,NULL
246,kınamak,NULL
247,kiralamak,NULL
248,kırmak,NULL
249,kızmak,NULL
250,koklamak,NULL
251,kokmak,NULL
252,kolaylamak,NULL
253,kolaylaşmak,NULL
254,kovmak,NULL
255,kuşkulanmak,NULL
256,kutlamak,NULL
257,kuvvetlenmek,NULL
258,mahvetmek,NULL
259,nitelendirmek,NULL
260,noktalamak,NULL
261,öğretmek,NULL
262,oluşturmak,NULL
263,onaylamak,NULL
264,önermek,NULL
265,öngörmek,NULL
266,önlemek,NULL
267,öpmek,NULL
268,özetlemek,NULL
269,özlemek,NULL
270,pişirmek,NULL
271,pişmek,NULL
272,postalamak,NULL
273,rastlamak,NULL
274,reddetmek,NULL
275,saklamak,NULL
276,saptamak,NULL
277,sarmak,NULL
278,şaşırmak,NULL
279,Şaşmak,NULL
280,savaşmak,NULL
281,savunmak,NULL
282,selamlamak,NULL
283,sevinmek,NULL
284,sığınmak,NULL
285,temizlemek,NULL
286,terlemek,NULL
287,titremek,NULL
288,tutuklamak,NULL
289,uçmak,NULL
290,uğramak,NULL
291,ummak,NULL
292,üşümek,NULL
293,uyanmak,NULL
294,uyarmak,NULL
295,üzülmek,NULL
296,vazgeçmek,NULL
297,yağmak,NULL
298,yalanlamak,NULL
299,yanıtlamak,NULL
300,yaşlanmak,NULL
301,yatırmak,NULL
302,yaymak,NULL
303,yenmek,NULL
304,yetişmek,NULL
305,yetiştirmek,NULL
306,yıkamak,NULL
307,yıkmak,NULL
308,yollamak,NULL
309,yönetmek,NULL
310,yorulmak,NULL
311,yürütmek,NULL
312,yüzmek,NULL
313,zannetmek,NULL
314,abanmak,NULL
315,abanozlaşmak,NULL
316,abartılmak,NULL
317,abartmak,NULL
318,abazanlaşmak,NULL
319,abideleşmek,NULL
320,abideleştirmek,NULL
321,abilemek,NULL
322,abramak,NULL
323,acarlaşmak,NULL
324,acayipleşmek,NULL
325,acayipleştirmek,NULL
326,aceleleştirmek,NULL
327,acemileşmek,NULL
328,Acemleştirmek,NULL
329,acıkılmak,NULL
330,acıklanmak,NULL
331,acıkmak,NULL
332,acıktırmak,NULL
333,acıktırtmak,NULL
334,acılanmak,NULL
335,acılaşmak,NULL
336,acılaştırmak,NULL
337,acımak,NULL
338,acındırmak,NULL
339,acınılmak,NULL
340,acınmak,NULL
341,acışmak,NULL
342,acıtmak,NULL
343,acilenmek,NULL
344,açabilmek,NULL
345,açığıçıkmak,NULL
346,açığınıkapatmak,NULL
347,açıklamak,NULL
348,açıklanmak,NULL
349,açıklaşmak,NULL
350,açıklaşmamak,NULL
351,açıklaştırmak,NULL
352,açıklatmak,NULL
353,açılabilmek,NULL
354,açımlamak,NULL
355,açımlanmak,NULL
356,açındırmak,NULL
357,açınmak,NULL
358,açınsamak,NULL
359,açkılamak,NULL
360,açkılanmak,NULL
361,açkılatmak,NULL
362,açtırmamak,NULL
363,adaklamak,NULL
364,adaklanmak,NULL
365,adamak,NULL
366,adamsamak,NULL
367,adamsımak,NULL
368,adamsınmak,NULL
369,adanmak,NULL
370,adatmak,NULL
371,adçekmek,NULL
372,addedilmek,NULL
373,addetmek,NULL
374,addolunmak,NULL
375,adımlamak,NULL
376,adımlanmak,NULL
377,adımlaşmak,NULL
378,adınıalmak,NULL
379,adileşmek,NULL
380,adîleşmek,NULL
381,adileştirmek,NULL
382,adîleştirmek,NULL
383,adlandırılmak,NULL
384,adlandırmak,NULL
385,adlanmak,NULL
386,adlaşmak,NULL
387,adlaştırmak,NULL
388,afacanlaşmak,NULL
389,afakanlanmak,NULL
390,afallamak,NULL
391,afallaşmak,NULL
392,afallaştırmak,NULL
393,afallatmak,NULL
394,affedilmek,NULL
395,affetmek,NULL
396,affetmemek,NULL
397,affettirmek,NULL
398,affeylemek,NULL
399,affolunmak,NULL
400,afişlemek,NULL
401,aforozlamak,NULL
402,aforozlanmak,NULL
403,afsunlamak,NULL
404,afsunlanmak,NULL
405,afyonlamak,NULL
406,afyonlanmak,NULL
407,agulamak,NULL
408,ağaçlamak,NULL
409,ağaçlandırılmak,NULL
410,ağaçlandırmak,NULL
411,ağaçlanmak,NULL
412,ağaçlaşmak,NULL
413,ağalanmak,NULL
414,ağarmak,NULL
415,ağartılmak,NULL
416,ağçekmek,NULL
417,ağdalanmak,NULL
418,ağdalaşmak,NULL
419,ağdalaştırmak,NULL
420,ağdırmak,NULL
421,ağılamak,NULL
422,ağılandırmak,NULL
423,ağılanmak,NULL
424,ağılaşmak,NULL
425,ağıllanmak,NULL
426,ağınmak,NULL
427,ağırlamak,NULL
428,ağırlanmak,NULL
429,ağırlaşmak,NULL
430,ağırlaştırmak,NULL
431,ağırlatmak,NULL
432,ağırsamak,NULL
433,ağırşaklanmak,NULL
434,ağızlamak,NULL
435,ağızlaşmak,NULL
436,ağlamaklıolmak,NULL
437,ağlanmak,NULL
438,ağlaşmak,NULL
439,ağlatmak,NULL
440,ağlenmek,NULL
441,ağmak,NULL
442,ağnamak,NULL
443,ağnanmak,NULL
444,ağrımak,NULL
445,ağrısıtutmak,NULL
446,ağulamak,NULL
447,ağzınıtıkamak,NULL
448,ağzıoynamak,NULL
449,ağzısulanmak,NULL
450,aharlamak,NULL
451,ahdetmek,NULL
452,ahenkleştirmek,NULL
453,ahırlamak,NULL
454,ahitleşmek,NULL
455,ahlamak,NULL
456,ahmaklaşmak,NULL
457,ahmaklaştırmak,NULL
458,ahzetmek,NULL
459,akaçlamak,NULL
460,akaçlatmak,NULL
461,akçalamak,NULL
462,akçalanmak,NULL
463,akçıllanmak,NULL
464,akçıllaşmak,NULL
465,akdedilmek,NULL
466,akdetmek,NULL
467,akıllandırmak,NULL
468,akıllanmak,NULL
469,akıllıolmak,NULL
470,akılsallaştırmak,NULL
471,akışkanlaşmak,NULL
472,akışkanlaştırmak,NULL
473,akışmak,NULL
474,akıtılmak,NULL
475,akıtmak,NULL
476,aklamak,NULL
477,aklanmak,NULL
478,aklaşmak,NULL
479,aklaştırmak,NULL
480,akortlamak,NULL
481,akortlanmak,NULL
482,akortlatmak,NULL
483,akortsuzlaşmak,NULL
484,akortsuzlaştırmak,NULL
485,akozlamak,NULL
486,aksamak,NULL
487,aksatılmak,NULL
488,aksatmak,NULL
489,aksetmek,NULL
490,aksettirmek,NULL
491,aksırmak,NULL
492,aksilenmek,NULL
493,aksileşmek,NULL
494,akşamlamak,NULL
495,akşamlatmak,NULL
496,aktarılmak,NULL
497,aktarmak,NULL
498,aktifleşmek,NULL
499,aktifleştirmek,NULL
500,aktüelleşmek,NULL
501,alacaklandırmak,NULL
502,alacalamak,NULL
503,alacalandırmak,NULL
504,alacalanmak,NULL
505,alaflamak,NULL
506,alafrangalaşmak,NULL
507,alafrangalaştırmak,NULL
508,alakalandırmak,NULL
509,alâkalandırmak,NULL
510,alakalanmak,NULL
511,alâkalanmak,NULL
512,alalamak,NULL
513,alarmak,NULL
514,alaşımlamak,NULL
515,alaturkalaşmak,NULL
516,alaturkalaştırmak,NULL
517,alazlamak,NULL
518,alazlanmak,NULL
519,alçaklaşmak,NULL
520,alçaklaştırmak,NULL
521,alçalmak,NULL
522,alçılamak,NULL
523,alçılanmak,NULL
524,alçılatmak,NULL
525,aldanmak,NULL
526,aldatılmak,NULL
527,aldatmak,NULL
528,aldırmak,NULL
529,aldırtmak,NULL
530,aldırtmamak,NULL
531,alenileşmek,NULL
532,aleşmek,NULL
533,alevlendirmek,NULL
534,alevlenmek,NULL
535,algılamak,NULL
536,algılanabilmek,NULL
537,algılanmak,NULL
538,algılatmak,NULL
539,alıklaşmak,NULL
540,alıklaştırmak,NULL
541,alıkmak,NULL
542,alıkonulmak,NULL
543,alıkoymak,NULL
544,alıktırmak,NULL
545,alımlamak,NULL
546,alındırmak,NULL
547,alındırtmak,NULL
548,alınmak,NULL
549,alıntılamak,NULL
550,alışagelmek,NULL
551,alışılmak,NULL
552,alışmak,NULL
553,alıştırılmak,NULL
554,alıştırmak,NULL
555,alkışlamak,NULL
556,alkışlanmak,NULL
557,alkışlatmak,NULL
558,allamak,NULL
559,allanmak,NULL
560,allaşmak,NULL
561,almamak,NULL
562,Almanlaşmak,NULL
563,Almanlaştırmak,NULL
564,altınlamak,NULL
565,altınlanmak,NULL
566,altınlaşmak,NULL
567,altınlatma,NULL
568,altınlatmak,NULL
569,altıparmak,NULL
570,altlamak,NULL
571,amaçlamak,NULL
572,amaçlanmak,NULL
573,ambalajlamak,NULL
574,ambalajlanmak,NULL
575,ambarlamak,NULL
576,Amerikalılaşmak,NULL
577,amonyaklamak,NULL
578,anaçlaşmak,NULL
579,anaforlamak,NULL
580,analanmak,NULL
581,analaştırmak,NULL
582,anarşistleşmek,NULL
583,andırışmak,NULL
584,andırmak,NULL
585,anıklamak,NULL
586,anıklaşmak,NULL
587,anılaşmak,NULL
588,anılmak,NULL
589,anımsamak,NULL
590,anımsanmak,NULL
591,anımsatmak,NULL
592,anırmak,NULL
593,anışdırmak,NULL
594,anıştırmak,NULL
595,anıtlaşmak,NULL
596,anıtlaştırılmak,NULL
597,anıtlaştırmak,NULL
598,anlamamak,NULL
599,anlamlandırmak,NULL
600,anlamsızlaşmak,NULL
601,anlamsızlaştırmak,NULL
602,anlaşılmak,NULL
603,anlaşmak,NULL
604,anlaştırmak,NULL
605,anlatılmak,NULL
606,anlattırmak,NULL
607,anlayışgöstermek,NULL
608,anmak,NULL
609,anmamak,NULL
610,annanmak,NULL
611,anormalleşmek,NULL
612,ansımak,NULL
613,ansıtmak,NULL
614,antlaşmak,NULL
615,aparmak,NULL
616,apazlamak,NULL
617,apılamak,NULL
618,apışmak,NULL
619,apıştırmak,NULL
620,aprelemek,NULL
621,apseleşmek,NULL
622,aptallaşmak,NULL
623,aptallaştırmak,NULL
624,arabeskleşmek,NULL
625,araklamak,NULL
626,aralamak,NULL
627,aralanmak,NULL
628,aralatmak,NULL
629,aranılmak,NULL
630,aranmak,NULL
631,Arapçalaştırmak,NULL
632,Araplaşmak,NULL
633,Araplaştırmak,NULL
634,araştırılabilmek,NULL
635,araştırılmak,NULL
636,araştırmak,NULL
637,aratmak,NULL
638,aratmamak,NULL
639,ardaklanmak,NULL
640,ardılmak,NULL
641,ardımak,NULL
642,ardımsımak,NULL
643,argaçlamak,NULL
644,argolaşmak,NULL
645,arıklamak,NULL
646,arıklaşmak,NULL
647,arıklatmak,NULL
648,arılamak,NULL
649,arılanmak,NULL
650,arılaşmak,NULL
651,arılaştırmak,NULL
652,arındırmak,NULL
653,arınmak,NULL
654,arışlamak,NULL
655,arıtmak,NULL
656,arızalanmak,NULL
657,arkalamak,NULL
658,arkalanmak,NULL
659,arlanmak,NULL
660,Arnavutlaşmak,NULL
661,Arnavutlaştırmak,NULL
662,arsızlanmak,NULL
663,arsızlaşmak,NULL
664,arşınlamak,NULL
665,arşivlemek,NULL
666,artakalmak,NULL
667,artıklamak,NULL
668,artırılmak,NULL
669,artırmak,NULL
670,arttırmak,NULL
671,arzulamak,NULL
672,asabileşmek,NULL
673,asalaklaşmak,NULL
674,asfaltlamak,NULL
675,asfaltlanmak,NULL
676,asılanmak,NULL
677,asılmak,NULL
678,asileşmek,NULL
679,askerileşmek,NULL
680,askerileştirmek,NULL
681,aslıçıkmak,NULL
682,asmak,NULL
683,asrileşmek,NULL
684,astarlamak,NULL
685,astarlanmak,NULL
686,astarlatmak,NULL
687,astırmak,NULL
688,aşabilmek,NULL
689,aşağıalmak,NULL
690,aşağıgörmek,NULL
691,aşağıkalmamak,NULL
692,aşağılamak,NULL
693,aşağılanmak,NULL
694,aşağılaşmak,NULL
695,aşağılatmak,NULL
696,aşağısamak,NULL
697,aşermek,NULL
698,âşığıkesilmek,NULL
699,aşıkmak,NULL
700,aşılamak,NULL
701,aşılanmak,NULL
702,aşılatmak,NULL
703,aşılmak,NULL
704,aşındırmak,NULL
705,aşınmak,NULL
706,aşıolmak,NULL
707,aşırıgitmek,NULL
708,aşırılmak,NULL
709,aşırmak,NULL
710,aşıvurmak,NULL
711,aşlamak,NULL
712,aştırmak,NULL
713,aşyermek,NULL
714,atamak,NULL
715,atanmak,NULL
716,ateşlemek,NULL
717,ateşlendirmek,NULL
718,ateşlenmek,NULL
719,ateşletmek,NULL
720,atfetmek,NULL
721,atışmak,NULL
722,atıştırmak,NULL
723,atkılamak,NULL
724,atlamak,NULL
725,atlandırmak,NULL
726,atlanılmak,NULL
727,atlanmak,NULL
728,atlatılmak,NULL
729,atlatmak,NULL
730,atmamak,NULL
731,attırmak,NULL
732,avareleşmek,NULL
733,avkalamak,NULL
734,avlamak,NULL
735,avlanmak,NULL
736,avlatmak,NULL
737,Avrupalılaşmak,NULL
738,avşarlamak,NULL
739,avşarlandırmak,NULL
740,avşarlanmak,NULL
741,avuçlamak,NULL
742,avundurmak,NULL
743,avunmak,NULL
744,avurtlamak,NULL
745,avutmak,NULL
746,avutulmak,NULL
747,ayaklamak,NULL
748,ayaklandırmak,NULL
749,ayaklanmak,NULL
750,ayarlamak,NULL
751,ayarlanmak,NULL
752,ayarlatmak,NULL
753,ayarlattırmak,NULL
754,ayarlayabilmek,NULL
755,ayartılmak,NULL
756,ayazlamak,NULL
757,ayazlandırılmak,NULL
758,ayazlandırmak,NULL
759,ayazlanmak,NULL
760,ayazlatmak,NULL
761,aydamak,NULL
762,aydınlanmak,NULL
763,aydınlaşmak,NULL
764,aydınlatılmak,NULL
765,aydınlatmak,NULL
766,ayıklamak,NULL
767,ayıklanmak,NULL
768,ayıklatmak,NULL
769,ayıkmak,NULL
770,ayılmak,NULL
771,ayınlarıçatlatmak,NULL
772,ayıplamak,NULL
773,ayıplanmak,NULL
774,ayırımlamak,NULL
775,ayıtlamak,NULL
776,ayıtmak,NULL
777,aykınmak,NULL
778,aykırılamak,NULL
779,aykırılaşmak,NULL
780,aykırıolmak,NULL
781,aylamak,NULL
782,aylanmak,NULL
783,aymak,NULL
784,aynıağzıkullanmak,NULL
785,ayranıkabarmak,NULL
786,ayranlaşmak,NULL
787,ayrıbaşçekmek,NULL
788,ayrılanmak,NULL
789,ayrılaşmak,NULL
790,ayrılışmak,NULL
791,ayrımlaşmak,NULL
792,ayrımsamak,NULL
793,ayrıntılamak,NULL
794,ayrışmak,NULL
795,ayrıştırmak,NULL
796,ayrıtutmak,NULL
797,aytışmak,NULL
798,ayvayıyemek,NULL
799,azarlamak,NULL
800,azarlanmak,NULL
801,azarlatmak,NULL
802,azdırılmak,NULL
803,azdırmak,NULL
804,azgınlaşmak,NULL
805,azgınlaştırmak,NULL
806,azgınmak,NULL
807,azımsamak,NULL
808,azımsanmak,NULL
809,azınsımak,NULL
810,azışmak,NULL
811,azıştırmak,NULL
812,azıtılmak,NULL
813,azıtmak,NULL
814,azıttırmak,NULL
815,azledilmek,NULL
816,azletmek,NULL
817,azlolunmak,NULL
818,azmak,NULL
819,azmanlaşmak,NULL
820,azmetmek,NULL
821,azmettirmek,NULL
822,azotlamak,NULL
823,babacanlaşmak,NULL
824,babalanmak,NULL
825,bacaklarıkopmak,NULL
826,bacaklarıtutmamak,NULL
827,badamak,NULL
828,badanalamak,NULL
829,badanalanmak,NULL
830,badanalatmak,NULL
831,badiklemek,NULL
832,badikleşmek,NULL
833,bağbozmak,NULL
834,bağbudamak,NULL
835,bağdalamak,NULL
836,bağdamak,NULL
837,bağdaşıklaşmak,NULL
838,bağdaşıklaştırmak,NULL
839,bağdaşılmak,NULL
840,bağdaşkurmak,NULL
841,bağdaşmak,NULL
842,bağdaştırmak,NULL
843,bağımlamak,NULL
844,bağımlaşmak,NULL
845,bağımlılaşmak,NULL
846,bağımsızlaşmak,NULL
847,bağımsızlaştırmak,NULL
848,bağırışmak,NULL
849,bağırıyanmak,NULL
850,bağışıklanmak,NULL
851,bağışlamak,NULL
852,bağışlamamak,NULL
853,bağışlanmak,NULL
854,bağışlatmak,NULL
855,bağıtlamak,NULL
856,bağıtlanmak,NULL
857,bağıtlaşmak,NULL
858,bağlanmak,NULL
859,bağlantıkurmak,NULL
860,bağlantıyapmak,NULL
861,bağlaşmak,NULL
862,bağlatmak,NULL
863,bağlıkalmak,NULL
864,bağlılaşmak,NULL
865,bağlıolmak,NULL
866,bağnazlaşmak,NULL
867,bağnazlaştırılmak,NULL
868,bağnazlaştırmak,NULL
869,bağrınıdelmek,NULL
870,bağrışmak,NULL
871,bağrıştırmak,NULL
872,baharatlandırmak,NULL
873,bahsedilmek,NULL
874,bahsetmek,NULL
875,bahşetmek,NULL
876,bahtıaçılmak,NULL
877,bahtıbağlıolmak,NULL
878,bahtıkapanmak,NULL
879,bakadurmak,NULL
880,bakakalmak,NULL
881,bakılabilmek,NULL
882,bakılmak,NULL
883,bakınmak,NULL
884,bakırlaşmak,NULL
885,bakışatmak,NULL
886,bakışmak,NULL
887,baktırmak,NULL
888,balabanlaşmak,NULL
889,balıklamak,NULL
890,balıklandırmak,NULL
891,baliğolmak,NULL
892,balkımak,NULL
893,ballandırmak,NULL
894,ballanmak,NULL
895,balonlamak,NULL
896,baltalamak,NULL
897,balyalamak,NULL
898,balyalanmak,NULL
899,balyozlamak,NULL
900,balyozlanmak,NULL
901,bançolaşmak,NULL
902,bandajlamak,NULL
903,bandajlatmak,NULL
904,bandırmak,NULL
905,bangırdamak,NULL
906,banlamak,NULL
907,banmak,NULL
908,bantlamak,NULL
909,barajıaşmak,NULL
910,barbarlaşmak,NULL
911,bardağıtaşırmak,NULL
912,barındırmak,NULL
913,barındırmamak,NULL
914,barınmak,NULL
915,barışgörüşolmak,NULL
916,barışmak,NULL
917,barıştırmak,NULL
918,barışyapmak,NULL
919,barikatlamak,NULL
920,barizleşmek,NULL
921,barklanmak,NULL
922,barlanmak,NULL
923,basıklaştırmak,NULL
924,basılmak,NULL
925,basınçlamak,NULL
926,basırgamak,NULL
927,basırganmak,NULL
928,basitleşmek,NULL
929,basitleştirmek,NULL
930,baskılamak,NULL
931,baskıyapmak,NULL
932,basmakalıplaşmak,NULL
933,basmamak,NULL
934,bastırılmak,NULL
935,bastırmak,NULL
936,başağrısıolmak,NULL
937,başağrıtmak,NULL
938,başaklamak,NULL
939,başaklanmak,NULL
940,başalamamak,NULL
941,başalmak,NULL
942,başarılmak,NULL
943,başarmak,NULL
944,başaşağıetmek,NULL
945,başaşağıgelmek,NULL
946,başaşağıgitmek,NULL
947,başbağlamak,NULL
948,başbulmak,NULL
949,başçekmek,NULL
950,başedebilmek,NULL
951,başeğmek,NULL
952,başgelmek,NULL
953,başıağrımak,NULL
954,başıbağlanmak,NULL
955,başıboşbırakmak,NULL
956,başıboşkalmak,NULL
957,başıçatlamak,NULL
958,başıçekmek,NULL
959,başıdaralmak,NULL
960,başıdönmek,NULL
961,başıhoşolmamak,NULL
962,başınıağrıtmak,NULL
963,başınıalamamak,NULL
964,başınıbağlamak,NULL
965,başınıbeklemek,NULL
966,başınıboşbırakmak,NULL
967,başınıçatmak,NULL
968,başınıçıkarmak,NULL
969,başınıdinlemek,NULL
970,başınıistemek,NULL
971,başınıkurtarmak,NULL
972,başınısokmak,NULL
973,başınıtoplamak,NULL
974,başınıuçurmak,NULL
975,başınıvermek,NULL
976,başınıyakmak,NULL
977,başıtutmak,NULL
978,başkalaşmak,NULL
979,başkalaştırmak,NULL
980,başkaldırmak,NULL
981,başkaldırmamak,NULL
982,başkesmek,NULL
983,başkoşmak,NULL
984,başlanılmak,NULL
985,başlanmak,NULL
986,başlatılmak,NULL
987,başsağlığıdilemek,NULL
988,başsallamak,NULL
989,baştacıetmek,NULL
990,baştutamamak,NULL
991,baştutmak,NULL
992,başvermek,NULL
993,başvurdurmak,NULL
994,başvurmak,NULL
995,başvurulmak,NULL
996,başyakmak,NULL
997,başyapmak,NULL
998,batırılmak,NULL
999,batırmak,NULL
1000,batmak,NULL
1001,bavılırmak,NULL
1002,bavlamak,NULL
1003,bavlanmak,NULL
1004,bavlımak,NULL
1005,bavnumak,NULL
1006,bavramak,NULL
1007,bavrımak,NULL
1008,bayağıkaçmak,NULL
1009,bayağılaşmak,NULL
1010,bayağılaştırmak,NULL
1011,bayatlamak,NULL
1012,bayatlatmak,NULL
1013,bayatsımak,NULL
1014,baygınlaşmak,NULL
1015,bayılmak,NULL
1016,bayılttırmak,NULL
1017,bayındırlaşmak,NULL
1018,bayındırlaştırmak,NULL
1019,bayırlaşmak,NULL
1020,baylanmak,NULL
1021,baymak,NULL
1022,bayraklaşmak,NULL
1023,bayraktarlığınıyapmak,NULL
1024,bebekleşmek,NULL
1025,becayişetmek,NULL
1026,becelleşmek,NULL
1027,beceriksizleşmek,NULL
1028,becermek,NULL
1029,bedavalaşmak,NULL
1030,bedbinleşmek,NULL
1031,bedbinleştirmek,NULL
1032,bedduasınıalmak,NULL
1033,bedduasıtutmak,NULL
1034,bediileşmek,NULL
1035,bediîleşmek,NULL
1036,bedirlenmek,NULL
1037,bedirleşmek,NULL
1038,beğendirmek,NULL
1039,beğenilmek,NULL
1040,beğenmemek,NULL
1041,bekinmek,NULL
1042,bekitmek,NULL
1043,beklenilmek,NULL
1044,beklenmek,NULL
1045,bekleşmek,NULL
1046,bekletilmek,NULL
1047,bekletmek,NULL
1048,belâsınıbulmak,NULL
1049,belemek,NULL
1050,belenmek,NULL
1051,belermek,NULL
1052,beletmek,NULL
1053,belgelendirmek,NULL
1054,belgelenmek,NULL
1055,belgeletmek,NULL
1056,belgilemek,NULL
1057,belginleşmek,NULL
1058,belgitlemek,NULL
1059,beliklemek,NULL
1060,belinlemek,NULL
1061,belirginleşmek,NULL
1062,belirginleştirmek,NULL
1063,belirleşmek,NULL
1064,belirletmek,NULL
1065,belirmek,NULL
1066,belirsizleşmek,NULL
1067,belirtilebilmek,NULL
1068,belirtilmek,NULL
1069,belitlemek,NULL
1070,bellemek,NULL
1071,bellenmek,NULL
1072,belletmek,NULL
1073,bencilleşmek,NULL
1074,beneklenmek,NULL
1075,benekleşmek,NULL
1076,bengilemek,NULL
1077,bengileşmek,NULL
1078,benildemek,NULL
1079,benimsemek,NULL
1080,benimsenmek,NULL
1081,benimsetmek,NULL
